,hotel_id,clean_score,meal_score,location_score,sleep_score,room_score,service_score,facility_score,overall_score,num_review,review_score
3632,43035,8.5,-1.0,8.3,8.6,8.6,8.7,8.9,8.55,18,4.61
3633,43036,8.2,8.0,9.4,8.4,-1.0,8.5,7.6,8.4,36,3.51
3634,43038,8.6,10.0,8.3,8.7,8.6,8.8,8.9,8.35,-1,-1.0
3635,43039,7.9,-1.0,8.3,7.5,7.5,8.1,7.7,7.95,6,3.26
3636,43043,7.5,-1.0,9.4,6.2,6.3,6.9,6.9,7.3,-1,-1.0
3637,43045,8.2,8.0,9.4,8.4,-1.0,8.5,7.6,8.4,-1,-1.0
3638,43047,8.3,-1.0,8.3,8.8,8.8,7.8,8.0,8.6,5,4.76
3639,45900,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
3640,163,7.4,7.7,8.1,8.1,6.4,7.4,6.8,7.45,7,7.67
3641,223,6.7,7.1,7.9,6.9,7.2,6.8,5.4,6.7,6,6.28
3642,419,6.6,-1.0,7.4,-1.0,6.1,7.1,6.1,6.8,-1,-1.0
3643,745,7.2,7.4,7.4,7.9,7.3,7.4,6.0,6.9,-1,-1.0
3644,800,7.4,6.9,7.4,8.0,8.0,7.5,6.5,6.8,5,4.52
3645,1378,8.1,7.7,7.4,7.9,8.7,7.8,7.1,7.6,22,3.85
3646,2177,7.5,-1.0,8.2,-1.0,7.8,8.0,7.1,7.7,3,8.4
3647,4687,7.4,6.9,8.0,8.2,7.0,7.4,6.1,6.8,-1,-1.0
3648,6411,7.8,-1.0,7.2,7.6,-1.0,7.1,-1.0,7.5,-1,-1.0
3649,6480,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.6,2,4.0
3650,23497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3651,23498,7.9,-1.0,8.5,8.1,-1.0,7.9,-1.0,8.05,10,2.76
3652,23499,6.3,-1.0,8.0,-1.0,-1.0,7.3,6.0,6.9,-1,-1.0
3653,23500,6.7,-1.0,7.1,-1.0,-1.0,7.3,5.8,7.0,-1,-1.0
3654,23501,9.0,8.0,8.0,9.0,-1.0,8.3,-1.0,7.5,-1,-1.0
3655,42378,9.3,8.6,9.3,9.3,-1.0,9.2,8.9,9.2,104,6.17
3656,42381,8.8,8.1,8.8,8.7,-1.0,8.6,8.8,8.65,92,6.25
3657,42384,10.0,-1.0,9.0,-1.0,-1.0,10.0,9.5,8.95,-1,-1.0
3658,42385,8.7,8.0,7.6,8.8,-1.0,8.4,7.6,8.45,32,3.83
3659,42386,9.2,8.0,8.4,9.1,-1.0,9.2,9.0,8.75,60,4.66
3660,42388,9.2,8.6,9.1,9.1,-1.0,9.2,10.0,8.9,14,4.16
3661,42389,8.8,-1.0,9.2,8.4,8.4,8.4,7.8,8.7,45,4.61
3662,42390,5.6,7.7,8.2,8.6,-1.0,8.1,6.0,7.6,9,8.08
3663,42391,8.9,-1.0,8.2,-1.0,-1.0,9.6,9.1,9.6,-1,-1.0
3664,42392,8.4,7.6,8.1,8.6,-1.0,7.0,5.8,6.8,10,7.85
3665,42393,9.2,8.7,9.3,9.3,-1.0,9.4,8.3,9.2,3,10.0
3666,42394,9.6,7.7,9.2,9.5,-1.0,9.3,9.2,9.1,19,8.82
3667,42395,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.1,-1,-1.0
3668,42396,8.2,-1.0,8.4,-1.0,8.0,7.9,7.7,8.4,-1,-1.0
3669,42397,8.3,8.0,8.3,8.0,8.6,8.7,8.3,8.6,8,8.88
3670,42398,6.2,-1.0,7.8,-1.0,-1.0,6.9,5.9,7.0,-1,-1.0
3671,42399,9.4,7.3,8.9,7.5,-1.0,9.0,9.0,8.75,4,7.5
3672,42400,8.7,-1.0,8.8,8.8,-1.0,8.2,8.2,8.4,12,3.9
3673,42401,8.8,8.0,9.2,9.2,-1.0,9.2,-1.0,9.15,-1,-1.0
3674,42402,9.2,-1.0,8.0,-1.0,9.2,9.4,8.8,8.95,-1,-1.0
3675,42403,9.2,8.0,8.0,8.6,8.9,9.0,8.6,7.95,20,4.9
3676,42405,7.9,-1.0,9.2,8.0,8.0,8.1,7.6,8.15,59,5.21
3677,42406,8.9,8.0,9.3,8.0,-1.0,9.3,8.7,8.9,-1,-1.0
3678,42407,9.4,8.7,9.5,9.3,-1.0,9.6,9.1,9.65,10,4.87
3679,42408,2.5,-1.0,2.5,-1.0,2.5,2.5,2.5,2.5,-1,-1.0
3680,42409,8.5,8.0,8.5,8.4,-1.0,8.1,-1.0,8.7,3,5.37
3681,42413,8.8,8.5,8.1,8.6,-1.0,8.5,8.0,8.55,-1,-1.0
3682,42415,8.0,7.1,8.6,8.0,8.2,8.4,7.6,8.0,2,5.75
3683,42416,8.4,7.6,8.1,8.6,-1.0,7.0,5.8,8.0,-1,-1.0
3684,42417,8.3,8.3,7.1,9.0,6.7,8.3,7.1,7.9,-1,-1.0
3685,42419,6.8,-1.0,7.8,-1.0,6.3,7.1,7.3,6.35,-1,-1.0
3686,42421,9.1,8.0,9.2,9.0,8.9,9.0,8.7,9.25,49,3.78
3687,42422,8.4,8.0,8.7,8.4,-1.0,8.8,6.9,8.55,2,5.85
3688,42423,9.3,-1.0,9.5,9.3,9.7,9.2,9.0,9.65,25,5.56
3689,42425,8.0,-1.0,8.2,-1.0,8.0,8.8,7.7,8.4,-1,-1.0
3690,42426,8.7,-1.0,8.5,-1.0,8.3,8.6,8.3,8.45,-1,-1.0
3691,42428,9.6,10.0,9.5,10.0,9.3,9.7,8.6,9.4,-1,-1.0
3692,42429,8.6,7.7,8.6,8.7,-1.0,8.5,8.2,8.6,59,4.37
3693,42430,8.6,-1.0,9.0,-1.0,8.6,9.4,8.6,9.0,4,7.5
3694,42431,6.0,-1.0,6.7,7.7,-1.0,5.3,4.0,7.4,4,3.5
3695,42432,10.0,10.0,8.0,10.0,-1.0,10.0,-1.0,8.0,-1,-1.0
3696,42433,8.9,-1.0,9.0,-1.0,9.0,9.3,8.5,9.05,-1,-1.0
3697,42434,10.0,-1.0,10.0,-1.0,10.0,10.0,10.0,9.0,-1,-1.0
3698,42435,8.0,-1.0,8.3,-1.0,8.3,8.0,7.5,7.55,-1,-1.0
3699,42436,9.6,-1.0,9.3,9.6,9.6,9.4,9.6,8.65,6,3.71
3700,42437,9.2,-1.0,8.9,9.5,9.5,9.3,8.9,8.6,18,3.66
3701,42439,9.1,8.0,9.3,9.2,9.4,9.5,8.9,8.6,7,9.71
3702,42443,8.9,8.5,8.2,8.6,-1.0,8.6,-1.0,8.15,-1,-1.0
3703,42444,9.3,-1.0,9.6,-1.0,9.5,9.8,9.0,9.65,6,9.33
3704,42445,10.0,-1.0,10.0,-1.0,-1.0,10.0,10.0,9.8,4,5.1
3705,42446,9.3,-1.0,10.0,-1.0,-1.0,10.0,9.3,9.35,-1,-1.0
3706,42448,5.0,-1.0,7.5,-1.0,6.3,10.0,7.5,7.3,-1,-1.0
3707,42449,9.4,8.4,8.3,9.2,-1.0,8.2,-1.0,8.35,8,3.2
3708,42452,8.8,-1.0,8.7,7.6,8.8,8.3,8.8,7.15,-1,-1.0
3709,42453,9.0,-1.0,8.0,8.7,8.0,8.3,7.8,8.4,5,3.84
3710,42455,10.0,-1.0,7.5,-1.0,10.0,10.0,10.0,8.7,-1,-1.0
3711,42456,10.0,-1.0,10.0,-1.0,7.5,10.0,7.5,8.4,-1,-1.0
3712,42459,9.2,-1.0,9.4,9.3,9.5,9.2,8.7,9.55,2,9.0
3713,42462,9.2,-1.0,9.4,9.3,9.5,9.2,8.7,9.15,-1,-1.0
3714,42465,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3715,42466,9.0,-1.0,8.8,-1.0,9.0,9.4,8.3,9.0,-1,-1.0
3716,42467,9.3,-1.0,9.5,-1.0,9.3,9.8,9.3,9.1,-1,-1.0
3717,42469,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.7,-1,-1.0
3718,42470,9.1,-1.0,9.4,9.3,-1.0,8.6,-1.0,8.65,-1,-1.0
3719,42471,8.9,8.5,8.2,8.6,-1.0,8.6,-1.0,8.15,-1,-1.0
3720,44295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3721,44980,10.0,-1.0,7.5,-1.0,10.0,10.0,10.0,8.7,-1,-1.0
3722,44981,9.2,-1.0,8.0,-1.0,9.2,9.4,8.8,8.5,-1,-1.0
3723,45195,9.2,8.6,8.9,8.8,-1.0,9.0,8.8,9.0,65,8.67
3724,45619,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.8,-1,-1.0
3725,45792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3726,46079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
3727,46184,9.0,8.0,8.0,8.0,-1.0,8.0,-1.0,-1.0,-1,-1.0
3728,46250,7.5,-1.0,7.5,-1.0,6.9,6.9,6.9,-1.0,-1,-1.0
3729,46286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
3730,46799,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
3731,47367,8.0,9.0,8.0,9.0,7.5,8.4,6.3,-1.0,-1,-1.0
3732,47513,9.2,8.0,9.0,9.5,8.9,9.0,8.7,-1.0,3,7.73
3733,85,6.7,6.7,8.2,7.6,5.5,6.2,5.7,6.65,-1,-1.0
3734,157,9.4,8.6,8.2,9.1,-1.0,8.9,-1.0,8.75,6,5.25
3735,346,8.3,7.7,8.4,8.1,-1.0,8.3,-1.0,7.6,-1,-1.0
3736,499,4.0,-1.0,8.0,4.0,-1.0,8.0,-1.0,8.1,-1,-1.0
3737,666,8.8,6.5,8.4,8.2,-1.0,8.0,-1.0,7.9,-1,-1.0
3738,881,9.3,-1.0,9.0,-1.0,9.2,9.4,9.1,9.05,3,6.27
3739,979,8.1,-1.0,7.1,-1.0,8.1,7.8,7.3,7.55,-1,-1.0
3740,1157,8.5,-1.0,7.7,-1.0,8.4,8.4,8.2,8.2,24,7.22
3741,1172,8.7,7.8,8.5,8.4,-1.0,8.1,-1.0,7.9,-1,-1.0
3742,2411,7.6,-1.0,7.6,-1.0,7.9,7.8,7.1,8.05,-1,-1.0
3743,2546,6.3,-1.0,7.1,-1.0,7.6,7.6,2.5,6.8,-1,-1.0
3744,2888,6.6,-1.0,8.9,-1.0,6.4,7.9,6.0,7.35,-1,-1.0
3745,3001,8.4,8.7,8.5,9.0,8.3,8.2,6.9,8.95,-1,-1.0
3746,3214,6.3,-1.0,8.8,-1.0,8.0,6.3,6.1,7.3,-1,-1.0
3747,3561,7.7,-1.0,8.3,-1.0,6.3,7.8,8.3,7.6,-1,-1.0
3748,3634,7.8,-1.0,8.1,8.0,8.0,8.5,7.9,8.25,3,9.73
3749,3685,8.5,-1.0,8.7,-1.0,8.1,9.3,8.0,8.7,-1,-1.0
3750,3757,7.3,-1.0,9.2,-1.0,7.3,8.4,7.1,7.85,-1,-1.0
3751,3789,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3752,3839,9.8,-1.0,9.0,-1.0,9.6,9.8,9.6,9.45,-1,-1.0
3753,4000,8.0,-1.0,8.8,8.1,-1.0,7.9,-1.0,8.3,83,3.07
3754,4004,8.0,-1.0,6.7,-1.0,8.0,7.1,8.7,7.15,-1,-1.0
3755,4248,9.7,-1.0,9.5,-1.0,9.8,9.8,8.8,9.6,2,5.0
3756,4388,9.6,-1.0,8.4,9.6,-1.0,9.5,9.0,9.3,6,6.87
3757,4485,7.4,7.7,7.9,8.1,7.4,7.5,6.6,7.2,-1,-1.0
3758,4624,6.6,-1.0,8.7,-1.0,7.3,6.7,5.4,7.0,-1,-1.0
3759,4678,8.5,-1.0,8.3,8.0,-1.0,8.7,8.8,9.0,-1,-1.0
3760,4682,6.6,-1.0,6.0,-1.0,6.3,6.1,6.0,6.2,-1,-1.0
3761,4717,6.7,-1.0,7.8,-1.0,7.1,6.1,5.6,6.7,-1,-1.0
3762,4842,9.4,-1.0,9.3,-1.0,8.0,9.4,8.9,9.2,3,9.0
3763,4930,8.5,7.5,8.3,8.6,8.1,8.6,7.5,7.1,7,8.11
3764,5008,9.0,-1.0,9.1,9.1,-1.0,8.7,7.8,8.55,12,4.48
3765,6101,8.0,-1.0,8.8,8.1,-1.0,7.9,-1.0,8.65,-1,-1.0
3766,6185,2.0,-1.0,2.0,-1.0,-1.0,2.0,2.0,2.0,-1,-1.0
3767,6231,8.7,-1.0,9.2,-1.0,8.7,9.5,8.5,9.05,6,3.83
3768,6269,8.1,8.4,8.4,9.7,7.1,8.6,7.6,8.85,4,4.75
3769,6281,8.0,8.0,6.9,9.3,-1.0,7.8,7.7,7.25,-1,-1.0
3770,6319,7.4,-1.0,7.3,7.5,4.4,7.3,8.4,7.4,-1,-1.0
3771,6364,7.5,-1.0,7.5,-1.0,5.6,7.3,6.0,7.25,-1,-1.0
3772,6641,9.3,9.0,9.5,9.2,8.3,9.8,8.7,9.15,-1,-1.0
3773,6696,7.5,-1.0,7.5,-1.0,5.6,7.3,6.0,6.9,-1,-1.0
3774,6862,8.7,8.4,8.7,8.9,6.8,8.7,7.7,8.3,44,3.56
3775,6866,9.0,8.7,9.0,9.0,-1.0,8.2,-1.0,8.35,-1,-1.0
3776,7363,8.0,8.0,8.0,8.0,-1.0,8.0,-1.0,6.5,-1,-1.0
3777,7652,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.25,-1,-1.0
3778,7653,9.5,-1.0,7.9,-1.0,-1.0,9.9,8.8,7.4,-1,-1.0
3779,8333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3780,8575,8.1,-1.0,8.2,-1.0,9.3,8.2,7.7,8.1,8,8.95
3781,8577,7.6,-1.0,8.8,-1.0,8.0,8.3,7.6,8.1,-1,-1.0
3782,8578,9.3,8.3,8.8,9.2,-1.0,9.2,8.8,9.05,23,9.19
3783,8579,8.3,-1.0,8.8,9.5,4.0,8.8,7.5,8.15,5,3.84
3784,8580,9.7,8.0,8.7,9.5,-1.0,9.3,-1.0,8.7,8,3.79
3785,8581,9.4,8.0,9.4,9.1,9.7,9.4,9.6,8.85,99,5.06
3786,8582,7.8,8.4,8.0,9.0,4.0,8.3,7.5,7.55,-1,-1.0
3787,8583,7.8,-1.0,7.6,7.8,-1.0,7.1,6.9,7.2,16,3.14
3788,8584,7.5,-1.0,7.5,-1.0,10.0,7.5,6.7,7.55,-1,-1.0
3789,8585,6.9,-1.0,7.9,-1.0,-1.0,7.1,6.6,7.0,3,7.2
3790,8586,9.5,8.8,8.8,9.1,-1.0,9.6,9.1,9.25,4,9.0
3791,8941,9.3,-1.0,9.5,-1.0,9.0,9.5,8.9,9.2,4,9.75
3792,8948,9.6,8.5,8.6,9.0,-1.0,9.4,9.3,7.75,-1,-1.0
3793,8951,6.9,-1.0,7.9,-1.0,-1.0,7.1,6.6,7.65,-1,-1.0
3794,9895,6.1,-1.0,6.6,-1.0,4.9,5.5,5.1,6.3,-1,-1.0
3795,9932,9.5,8.5,8.7,9.0,10.0,9.3,8.9,9.1,-1,-1.0
3796,21585,8.7,8.4,8.2,8.6,8.9,9.2,8.7,8.7,3,8.7
3797,21859,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.25,-1,-1.0
3798,21926,6.2,-1.0,8.3,-1.0,5.5,5.6,5.7,7.35,-1,-1.0
3799,22027,8.5,-1.0,8.3,8.0,-1.0,8.7,8.8,9.1,-1,-1.0
3800,22047,8.9,-1.0,9.5,-1.0,-1.0,9.8,8.5,9.25,-1,-1.0
3801,22333,7.0,-1.0,9.3,-1.0,-1.0,9.7,7.0,8.25,-1,-1.0
3802,22461,7.7,4.0,6.6,6.6,-1.0,7.1,6.9,7.5,-1,-1.0
3803,22660,9.0,-1.0,6.5,-1.0,6.5,9.4,7.1,7.15,-1,-1.0
3804,22901,9.4,-1.0,8.8,-1.0,-1.0,9.8,9.0,9.25,-1,-1.0
3805,22969,8.9,-1.0,9.5,-1.0,-1.0,9.2,8.4,9.0,4,9.7
3806,22997,8.2,7.5,8.4,8.6,8.0,8.1,7.3,8.1,-1,-1.0
3807,23032,9.9,-1.0,9.3,9.9,-1.0,9.8,-1.0,8.15,18,3.88
3808,23157,7.7,6.0,5.3,7.0,7.5,8.2,7.5,7.1,-1,-1.0
3809,41796,9.1,8.8,8.2,9.4,-1.0,9.5,8.9,9.2,3,8.57
3810,41797,8.5,-1.0,8.2,-1.0,-1.0,8.6,7.9,8.75,4,8.7
3811,41798,9.1,-1.0,9.0,-1.0,-1.0,9.7,8.9,9.3,2,9.8
3812,41799,9.0,-1.0,8.8,9.1,-1.0,9.0,8.9,8.75,127,5.58
3813,41800,8.5,8.0,8.7,8.5,-1.0,8.3,7.9,8.25,69,3.64
3814,41801,10.0,-1.0,6.0,-1.0,-1.0,4.0,6.0,6.4,-1,-1.0
3815,41802,9.8,-1.0,9.3,9.7,-1.0,9.6,9.2,9.6,45,6.15
3816,41803,9.3,-1.0,9.0,-1.0,-1.0,9.3,8.8,9.15,19,9.66
3817,41804,8.3,-1.0,9.2,-1.0,9.2,9.2,9.2,9.15,-1,-1.0
3818,41805,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.35,-1,-1.0
3819,41806,9.5,8.2,8.7,9.4,-1.0,9.1,-1.0,8.75,-1,-1.0
3820,41807,9.1,8.8,8.6,9.5,-1.0,9.3,8.8,9.0,3,9.1
3821,41808,8.9,7.6,8.9,9.4,-1.0,8.9,-1.0,7.2,2,5.2
3822,41809,8.9,8.3,8.7,9.1,-1.0,9.0,-1.0,9.25,7,8.3
3823,41811,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.4,-1,-1.0
3824,41812,8.8,-1.0,7.9,-1.0,-1.0,9.3,8.6,8.8,7,9.43
3825,41813,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3826,41814,9.1,8.6,9.0,9.3,-1.0,9.2,8.6,8.95,69,4.29
3827,41815,8.7,8.6,8.7,9.4,-1.0,9.3,8.3,8.95,12,7.77
3828,41816,9.3,9.0,8.4,9.3,-1.0,9.2,8.8,8.85,58,4.02
3829,41817,9.1,-1.0,9.3,9.2,-1.0,9.1,8.2,8.95,44,3.8
3830,41819,8.4,-1.0,8.7,-1.0,-1.0,8.7,8.0,8.45,-1,-1.0
3831,41820,9.2,8.8,9.4,9.1,-1.0,9.1,8.5,9.2,33,4.48
3832,41822,9.0,-1.0,8.8,-1.0,-1.0,9.5,8.7,9.15,12,8.9
3833,41823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,-1,-1.0
3834,41824,8.8,8.4,8.9,8.9,-1.0,8.9,8.4,8.75,3,8.27
3835,41825,9.7,8.7,9.7,9.6,9.7,9.6,9.4,9.55,30,4.92
3836,41827,9.3,8.8,8.9,9.3,-1.0,9.1,8.5,8.95,9,8.6
3837,41828,9.2,8.3,9.2,9.1,-1.0,9.5,8.7,9.2,5,8.3
3838,41829,8.9,8.0,8.5,8.0,-1.0,9.0,8.7,9.25,2,6.7
3839,41830,9.4,-1.0,9.1,-1.0,-1.0,9.4,8.8,9.3,3,9.73
3840,41831,9.6,8.0,9.1,9.0,-1.0,9.5,9.5,9.5,65,9.8
3841,41832,9.7,-1.0,9.5,9.7,-1.0,9.6,-1.0,9.4,172,3.77
3842,41834,9.8,10.0,9.8,9.8,-1.0,9.8,9.4,9.8,76,3.94
3843,41835,9.2,9.6,9.3,9.7,-1.0,9.3,8.8,9.55,7,4.11
3844,41837,9.1,8.7,9.0,9.3,-1.0,9.5,8.9,9.0,8,9.55
3845,41838,8.7,-1.0,9.3,-1.0,8.7,9.3,8.7,9.0,44,8.67
3846,41839,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.45,-1,-1.0
3847,41840,8.5,-1.0,9.3,-1.0,-1.0,9.2,8.2,8.75,3,9.87
3848,41841,9.3,9.5,9.3,9.2,-1.0,9.3,-1.0,9.45,2,6.55
3849,41842,9.5,-1.0,9.9,-1.0,-1.0,9.3,9.0,8.95,3,8.13
3850,41844,8.4,8.0,8.3,9.3,-1.0,9.0,8.1,8.4,-1,-1.0
3851,41846,9.5,-1.0,9.2,10.0,-1.0,9.6,8.3,9.15,-1,-1.0
3852,41848,9.5,-1.0,9.2,9.4,-1.0,9.4,9.1,9.35,13,6.48
3853,41849,9.7,-1.0,9.4,8.3,-1.0,9.2,9.5,9.65,6,4.87
3854,41850,9.8,-1.0,9.3,9.7,-1.0,9.7,10.0,9.75,7,4.0
3855,41851,9.7,-1.0,9.2,-1.0,9.8,9.9,9.6,9.6,7,9.83
3856,41852,9.9,-1.0,9.4,9.8,-1.0,9.7,9.7,9.75,16,4.31
3857,41853,8.6,-1.0,8.4,8.5,-1.0,8.5,8.7,8.85,4,3.72
3858,41854,8.5,-1.0,8.6,-1.0,8.6,9.3,8.3,8.7,20,8.98
3859,41857,9.2,-1.0,8.9,9.0,-1.0,8.9,8.0,8.95,28,4.44
3860,41858,8.5,-1.0,8.3,8.0,-1.0,8.7,8.8,9.25,-1,-1.0
3861,41859,7.2,-1.0,6.0,-1.0,-1.0,6.4,6.4,6.7,-1,-1.0
3862,41862,9.3,9.3,9.2,9.6,-1.0,9.4,8.9,9.4,7,3.83
3863,41863,8.0,-1.0,9.2,-1.0,-1.0,8.4,8.4,8.85,-1,-1.0
3864,41865,8.8,-1.0,9.3,9.7,-1.0,8.9,8.4,9.4,62,3.88
3865,41866,8.0,-1.0,9.1,-1.0,-1.0,9.8,8.0,8.8,-1,-1.0
3866,41867,9.5,8.0,9.1,9.0,-1.0,9.3,9.2,9.5,-1,-1.0
3867,41868,9.6,8.0,9.8,9.5,9.7,9.7,9.4,9.6,94,5.62
3868,41869,9.7,8.0,8.4,9.4,-1.0,9.5,9.4,9.45,14,5.23
3869,41870,9.7,-1.0,9.1,6.0,-1.0,9.3,9.3,9.55,17,9.53
3870,41871,9.4,-1.0,9.4,8.8,-1.0,9.2,9.6,9.15,69,3.78
3871,41872,9.6,-1.0,9.8,9.2,-1.0,9.4,9.5,9.05,51,7.38
3872,41874,9.0,-1.0,9.2,-1.0,8.6,9.7,8.6,9.1,18,8.78
3873,41875,9.2,8.0,9.2,8.0,9.6,9.3,9.4,9.7,25,9.8
3874,41876,9.4,-1.0,9.0,8.0,-1.0,8.9,9.1,9.05,4,8.07
3875,41879,9.8,-1.0,9.8,9.5,-1.0,9.6,8.9,9.7,74,3.88
3876,41880,9.8,10.0,9.7,10.0,-1.0,9.9,9.4,9.6,-1,-1.0
3877,41881,9.7,9.0,9.4,10.0,9.7,9.5,9.5,9.65,3,10.0
3878,41882,9.4,8.0,9.4,9.1,9.7,9.3,9.4,9.75,-1,-1.0
3879,41883,10.0,9.0,9.0,10.0,-1.0,9.0,-1.0,9.1,-1,-1.0
3880,41884,9.5,-1.0,9.6,-1.0,9.4,9.4,9.2,9.55,7,9.14
3881,41886,9.3,-1.0,8.8,6.0,-1.0,8.4,8.2,8.5,4,9.5
3882,41887,8.7,10.0,8.2,9.0,-1.0,8.7,8.0,8.25,2,8.2
3883,41888,9.5,8.0,8.7,9.5,-1.0,9.2,-1.0,9.4,13,4.29
3884,41889,9.5,-1.0,9.8,9.1,-1.0,9.4,8.9,9.3,57,3.5
3885,41890,9.8,-1.0,9.8,-1.0,-1.0,9.6,9.5,9.75,9,9.38
3886,41891,8.6,6.8,9.3,7.9,8.8,9.2,7.5,8.55,-1,-1.0
3887,41892,9.9,-1.0,9.8,9.9,-1.0,9.8,9.4,9.8,23,4.13
3888,41893,6.8,-1.0,9.1,-1.0,6.5,7.1,7.1,7.8,-1,-1.0
3889,41894,10.0,-1.0,10.0,-1.0,-1.0,10.0,10.0,9.85,-1,-1.0
3890,41895,9.4,-1.0,9.5,-1.0,9.4,9.4,9.2,9.55,20,8.91
3891,41896,8.7,10.0,7.2,9.8,6.7,7.8,7.5,6.7,9,4.89
3892,41897,8.8,-1.0,8.9,-1.0,-1.0,9.4,9.0,9.55,3,7.93
3893,41898,9.0,9.1,8.9,8.9,-1.0,9.1,7.8,8.5,9,8.52
3894,41899,7.2,-1.0,7.4,-1.0,7.1,7.5,7.0,7.4,-1,-1.0
3895,41900,9.9,-1.0,9.5,-1.0,-1.0,9.6,9.1,9.35,3,9.2
3896,41904,7.5,-1.0,7.8,7.5,7.5,7.7,6.9,7.9,-1,-1.0
3897,41905,9.4,-1.0,9.8,9.3,9.3,9.3,9.0,9.55,36,4.6
3898,41906,9.3,-1.0,5.3,-1.0,-1.0,8.7,8.0,7.95,-1,-1.0
3899,41907,9.0,-1.0,8.0,-1.0,-1.0,10.0,10.0,8.05,-1,-1.0
3900,41908,9.3,9.3,8.8,9.4,-1.0,9.8,10.0,9.35,2,7.0
3901,41909,9.7,8.0,7.8,8.8,-1.0,8.2,8.0,8.65,4,7.68
3902,41910,9.0,-1.0,9.3,8.8,8.8,9.0,8.9,8.95,22,9.56
3903,41911,9.8,-1.0,9.9,9.7,9.7,9.6,9.6,9.65,32,6.75
3904,41913,9.7,8.0,8.7,9.5,-1.0,9.3,-1.0,9.05,-1,-1.0
3905,41914,8.9,-1.0,9.1,-1.0,-1.0,8.6,8.0,9.0,-1,-1.0
3906,41915,9.3,-1.0,9.5,9.2,9.2,9.3,9.1,9.35,67,4.77
3907,41916,9.9,-1.0,9.3,9.9,-1.0,9.9,-1.0,9.75,8,3.75
3908,41917,9.5,-1.0,9.2,9.4,9.4,9.4,9.3,9.45,188,5.03
3909,41918,9.4,8.0,9.4,9.1,9.7,9.4,9.6,9.7,-1,-1.0
3910,41919,9.6,-1.0,9.6,9.7,-1.0,9.4,8.6,9.55,49,3.89
3911,41921,9.5,-1.0,8.9,-1.0,9.5,9.5,9.3,9.35,5,9.84
3912,41923,9.9,8.0,9.3,10.0,9.6,9.6,9.5,9.65,15,9.02
3913,41924,9.9,-1.0,9.7,9.9,9.9,9.9,9.8,9.85,6,3.88
3914,41926,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.0,-1,-1.0
3915,41927,9.9,9.0,8.8,9.8,-1.0,9.7,9.0,8.75,7,9.06
3916,41929,9.3,8.0,8.5,9.5,9.4,9.3,9.3,9.35,41,5.02
3917,41931,7.9,-1.0,8.4,-1.0,8.0,7.9,7.3,8.2,-1,-1.0
3918,41932,9.9,-1.0,10.0,-1.0,9.9,10.0,9.6,9.35,8,9.75
3919,41933,9.7,-1.0,9.0,9.7,9.7,9.6,9.5,9.35,13,4.78
3920,41934,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.7,-1,-1.0
3921,41935,8.8,-1.0,8.7,-1.0,8.6,8.9,8.5,8.85,15,8.88
3922,41936,7.9,8.2,7.9,7.8,-1.0,7.7,-1.0,7.8,4,5.82
3923,41937,9.8,-1.0,9.8,-1.0,-1.0,10.0,9.7,9.75,-1,-1.0
3924,41938,8.9,-1.0,9.1,-1.0,-1.0,8.6,8.0,9.15,-1,-1.0
3925,41939,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.7,-1,-1.0
3926,41940,8.9,-1.0,7.9,-1.0,-1.0,9.5,8.9,8.5,-1,-1.0
3927,41941,8.1,-1.0,8.1,8.0,8.4,8.6,8.6,8.85,-1,-1.0
