,id,name,address,logo,lat,long,star_number,check_in_time,check_out_time,description,district_id,province_id,street_id
10,417,Khách sạn Champa Lăng Cô (Champa Lang Co Hotel),"Thị trấn Lăng Cô, Huyện Phú Lộc, Biển Lăng Cô, Huế, Việt Nam",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F343576.jpg?generation=1563772839616358&alt=media,16.23935127,108.0789261,2,14:00,14:00,"Lý tưởng cho sự vui vẻ và thư giãn, Champa Lang Co Hotel tọa lạc tại Biển Lăng Cô khu vực của thành phố Huế. Nằm ở vị trí chỉ cách trung tâm thành phố 60 km và cách sân bay 45 km, khách sạn 2 sao này thu hút được rất nhiều du khách mỗi năm. Để lựa chọn nơi gần các điểm tham quan và du lịch trong khu vực, không cần tìm đâu xa vì khách sạn rất gần Lang Co Beach. Những tiện nghi và dịch vụ do Champa Lang Co Hotel cung cấp đảm bảo mang lại cho khách hàng một kỳ nghỉ hài lòng. Tại khách sạn tuyệt vời này, khách hàng có thể tận hưởng các tiện nghi như dịch vụ phòng 24 giờ, miễn phí wifi tất cả các phòng, tiện nghi cho người khuyết tật, wifi công cộng, bãi đậu xe có nhân viên. Khách sạn trang bị 36 phòng khách cực đẹp, nhiều phòng còn có tivi màn hình phẳng, giá treo quần áo, nước uống chào đón miễn phí, gương, internet không dây. Khách sạn còn gợi ý cho bạn những hoạt động vui chơi giải trí bảo đảm bạn luôn thấy hứng thú trong suốt kỳ nghỉ. Hãy khám phá sự hòa hợp giữa cung cách phục vụ chuyên nghiệp và vô số tiện nghi tối tân ở Champa Lang Co Hotel.",441,1,
11,446,Saigon Morin Hotel,"30 Lê Lợi, Thành Phố Huế, Thừa Thiên - Huế",https://www.googleapis.com/download/storage/v1/b/tourcdn/o/photos%2FJDD6UKEG0H_%2Ftmp%2Fplaytemp7003178313592204302%2FmultipartBody5569712691875362119asTemporaryFile?generation=1581327548575356&alt=media,16.46690766,107.5903451,5,14:00,12:00,"Tọa lạc tại một vị trí tuyệt vời nhất của Cố Đô Huế, với bốn mặt tiền thuộc các giao lộ Lê Lợi – Hùng Vương, Hoàng Hoa Thám – Trương Định, bên cạnh Cầu Trường Tiền và dòng Hương Giang thơ mộng. Được xây dựng từ năm 1901, khách sạn Saigon Morin không chỉ được biết đến là khách sạn đầu tiên của Miền Trung mà còn là biểu tượng lịch sử của du lịch Huế và&nbsp;Việt Nam.&nbsp;Du khách có thể dễ dàng tham quan các điểm thú vị như cầu Tràng Tiền,&nbsp;Chợ Đông Ba,&nbsp;Chùa Diệu Đế,&nbsp;Chùa Chiêu Ứng....\n\nKhách sạn có nhà hàng phục vụ các món ăn địa phương và quốc tế.&nbsp;Ngoài ra, quanh chỗ nghỉ có nhiều nhà hàng, không gian đẹp để phục vụ du khách như:&nbsp;Jules Ferry Restaurant, Le Royal Restaurant, Le Rendez-vous Restaurant...\n\nKhách sạn Saigon Morin nổi tiếng với phong cách kiến trúc Pháp, những tiện nghi sang trọng và các dịch vụ cao cấp. Nổi bật trong số đó là:&nbsp;\n\n\n\tĐưa/ đón khách sân bay.\n\tThu đổi ngoại tệ.\n\tHồ bơi ngoài trời.\n\tPhòng tập gym.\n\tPhòng xông hơi.\n\tPhòng họp.\n\n\nSaigon Morin Hotel&nbsp;là sự lựa chọn hoàn hảo với khách du lịch muốn ngắm cảnh và cảm nhận tp Huế.Từ đây, khách có thể dễ dàng tiếp cận được nét đẹp sống động của cố đô ở mọi góc cạnh. Với vị trí thuận lợi, khách sạn dễ dàng tiếp cận những điểm tham quan du lịch nổi tiếng của thành phố.&nbsp;\nCác cặp đôi, gia đình&nbsp;đặc biệt thích khách sạn này. Các phòng đều rộng rãi,&nbsp;thanh lịch, sạch sẽ và trang trí theo phong cách trang nhã&nbsp;mang lại cảm giác giác thư giãn cho khách lưu trú sau ngày dài hoạt động.&nbsp;\n\nGiờ check-in là 14:00 và check-out là 12:00 ngày kế tiếp.\n",275,1,27705
12,447,Mondial Hotel Hue,"17 Nguyễn Huệ, Thành Phố Huế, Thừa Thiên - Huế",https://www.googleapis.com/download/storage/v1/b/tourcdn/o/photos%2FS6F55VH7GP_%2Ftmp%2Fplaytemp3300947612890550841%2FmultipartBody2857633030632687783asTemporaryFile?generation=1587033255438883&alt=media,16.45777101,107.5830281,4,14:00,12:00,"Được xây dựng vào năm 2010, Mondial Hotel Hue là điểm du lịch bổ sung cho Huế và là sự lựa chọn tuyệt vời dành cho khách du lịch. Tọa lạc ở vị trí chỉ cách trung tâm thành phố 0.5 kmKm, khách hàng sẽ có được chỗ ở tốt để tận hưởng các điểm thú vị và hoạt động nổi tiếng ở đây. Mondial Hotel Hue cách Bảo tàng Hồ Chí Minh, Chợ Đông Ba và ga tàu Huế 5 phút tản bộ. Sân bay quốc tế Phú Bài cách khách sạn 15 phút lái xe. Và cũng có thể dễ dàng đến Diem Phung Thi Art Exhibition House, Bảo tàng Hồ Chí Minh, Trường Quốc Học Huế.\n\nNhà hàng và Bar Sông Hương phục vụ các món ăn địa phương và quốc tế đúng kiểu ở tầng trên cùng và cung cấp tầm nhìn toàn cảnh ra Sông Hương và các ngọn núi. Các bữa ăn cũng được phục vụ tại Nhà hàng Mondial và Nhà hàng Hương Xuân.&nbsp;Xung quanh khách sạn có nhiều địa điểm ẩm thực được đánh giá cao về chất lượng cũng như mức độ đa dạng, phong phú.\n\nĐược thiết kế theo phong cách hiện đại, Hội An Riverside Resort &amp; Spa&nbsp;cung cấp những tiện ích và dịch vụ đa dạng:\n- Wifi miễn phí toàn bộ khách sạn.\n- Dịch vụ giặt là.\n- Dịch vụ phòng.\n- Hồ bơi ngoài trời.\n- Dịch vụ bán tour.\n- Lễ tân 24 giờ.\n- Bảo vệ 24 giờ.\n- Thu đổi ngoại tệ.\n\nBước vào một trong 106 phòng , bạn như rũ bỏ một ngày dài căng thẳng với một loạt tiện nghi như tủ đồ có khoá, trà miễn phí, khăn tắm, thảm, sàn gỗ/ván trong một số phòng. Bên cạnh đó, khách sạn còn gợi ý cho bạn những hoạt động vui chơi giải trí bảo đảm bạn luôn thấy hứng thú trong suốt kì nghỉ. Dù bạn đến để thư giãn hay làm gì, Mondial Hotel Hue luôn là sự lựa chọn hoàn hảo cho kì nghỉ của bạn ở Huế.\n\nCác cặp đôi đặc biệt thích địa điểm này.\n\nGiờ check-in là 14:00 và check-out là 12:00 ngày kế tiếp.\n",275,1,27727
13,462,Thanh Lich Royal Boutique Hotel,"33 Hai Bà Trưng, Thành Phố Huế, Thừa Thiên - Huế",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F522362.jpg?generation=1563772844851402&alt=media,16.46065198,107.5896102,4,14:00,12:00,"Khách sạn&nbsp;Thanh Lịch Royal Boutique tọa lạc tại khu vực trung tâm&nbsp;thành phố Huế, lý tưởng cho các hoạt động giải trí và thư giãn. Cầu Trường Tiền chỉ cách khách sạn 5 phút đi bộ. Từ nơi nghỉ&nbsp;chỉ mất khoảng 25 phút để đến sân bay Phú Bài.\n\nNhà hàng và quầy bar nằm ngay trong khuôn viên khách sạn. Quanh khách sạn có nhiều điểm ẩm thực nổi bật, hấp dẫn như: Quán bánh canh bà Đợi, bánh tráng thịt heo A Đợi, Nice Cafe.&nbsp;&nbsp;\n\nKhách sạn Thanh Lịch mang lại dịch vụ hoàn hảo và đầy đủ tiện nghi thiết yếu để bạn nghỉ ngơi thư giãn sau chặng đường dài. Các tiện nghi chất lượng&nbsp;như:\n\n\n\tWifi miễn phí cho mọi phòng.\n\t&nbsp;Bữa sáng tại phòng.\n\t&nbsp;Dọn phòng hằng ngày.\n\tHồ bơi trong nhà miễn phí.\n\tPhòng tập gym miễn phí.\n\n\nCác phòng nghỉ máy lạnh tại đây có sàn lát gỗ, két an toàn, tủ quần áo, khu vực tiếp khách, minibar và TV màn hình phẳng với các kênh truyền hình cáp, đi kèm phòng tắm riêng được trang bị bồn tắm, máy sấy tóc cùng đồ vệ sinh cá nhân miễn phí.\n\nGiờ check-in là 14:00 và check-outt là 12:00.\n",275,1,27671
14,662,Khách sạn Alba Spa (Alba Spa Hotel),"29 Trần Quang Khải, Thành Phố Huế, Thừa Thiên - Huế",https://www.googleapis.com/download/storage/v1/b/tourcdn/o/photos%2F04B8JN2ZYO_%2Ftmp%2Fplaytemp3300947612890550841%2FmultipartBody3275724016185120185asTemporaryFile?generation=1587093634413175&alt=media,16.46524473,107.5954011,4,14:00,12:00,"Nằm trong bán kính chỉ 500 m từ Sông Hương ở thành phố Huế, Alba Spa Hotel cung cấp chỗ ở thoải mái trong một bầu không khí thư giãn. Chỉ cách Cố Đô 15 phút đi bộ, Alba Spa Hotel có nhà hàng với tầm nhìn ra thành phố Huế. Khách sạn nằm trong bán kính 810 m từ Nhà thờ Đức Bà và 1 km từ Cung An Định cũng như Cầu Tràng Tiền. Sân bay Phú Bài cách khách sạn 12 km và các Sân bay Quốc tế Đà Nẵng&nbsp;80 km.\n\nNhà hàng trong khuôn viên khách sạn phục vụ ẩm thực châu Á và châu Âu cho bữa sáng. Nếu bạn đang tìm kiếm một trải nghiệm ẩm thực đích thực, Nhà hàng và quầy bar Madame Châu là nơi lý tưởng để khám phá các đặc sản địa phương và quốc tế.&nbsp;Đặc biệt, du khách có thể thưởng thức ẩm thực địa phương đa dạng và phong phú tại chợ Đông Ba, và các hàng quán, nhà hàng trong khu vực xung quanh.\n\nKhách sạn Alba Spa tự hào về kiến trúc và triết lý độc đáo của mình, lấy nước làm trung tâm của thiết kế, Alba Hotel cung cấp những tiện ích và dịch vụ đa dạng:&nbsp;\n\n\n\tXe đưa đón sân bay.\n\t&nbsp;Wi-Fi miễn phí.\n\t&nbsp;Phòng không hút thuốc.\n\t&nbsp;Phòng gia đình.\n\t&nbsp;Chỗ đỗ xe miễn phí.\n\t&nbsp;Nhà hàng.\n\tTrung tâm Spa &amp; chăm sóc sức khoẻ.\n\n\n58 phòng đầy đủ tiện nghi tại khách sạn Alba Spa được trang bị tiện nghi hiện đại và tiện nghi cao cấp để đem cảm giác thoải mái nhất cho khách hàng. Mỗi tầng được trang trí với một chủ đề khác nhau và mỗi phòng mang tên riêng của mình, một nét rất độc đáo của khách sạn Alba Spa. Tất cả&nbsp;các&nbsp;phòng&nbsp;được trang bị máy điều hòa, truyền hình cáp. Du khách có thể dễ dàng thưởng thức đồ uống giải khát với minibar ngay trong phòng và máy pha trà/cà phê. Nước uống đóng chai miễn phí cũng được cung cấp cho khách. Phòng tắm riêng có vòi hoa sen, bồn tắm và các vật dụng cá nhân. Các cặp đôi và gia đình và nhóm bạn bè&nbsp;rất yêu thích địa điểm này.&nbsp;\n\nGiờ check-in là 14:00 và check-out là 12:00.&nbsp;\n",275,1,561
15,695,Thanh Tân Hotspring Hotel," Phong Sơn, Huyện Phong Điền Thừa Thiênhuế, Thừa Thiên - Huế",https://www.googleapis.com/download/storage/v1/b/tourcdn/o/photos%2FXMNLJ82PHT_%2Ftmp%2Fplaytemp3300947612890550841%2FmultipartBody3331911716274265351asTemporaryFile?generation=1587103835759643&alt=media,16.4903036,107.382167,3,14:00,12:00,"Với khách du lịch muốn ngắm cảnh và cảm nhận Huế, Thanh Tân Hotspring Hotel&nbsp;là sự lựa chọn hoàn hảo. Resort này cách Thành phố Huế, Ga tàu Huế 30 km, cách Hồ Tịnh Tâm và Tử Cấm Thành 19 km. Sân bay Phú Bài cách đó 40 km.\n\nDu khách có thể thưởng thức ẩm thực tai nhà hàng trong khuôn viên. Ngoài ra du khách có thể khám phá ẩm thực tại các nhà hàng lân cận như: ẩm thực chợ Phong Sơn, nhà hàng Hoa Sen, Bánh canh Cá lóc Hồng Cường,....\n\nVới thiết kế đơn giản,&nbsp;thoáng mát, gần gũi với thiên nhiên&nbsp;khách sạn&nbsp;cung cấp các tiện nghi, dịch vụ đa dạng:&nbsp;\n\n\n\tTắm suối nước nóng.\n\tDịch vụ massage\n\tKhu vực gửi đồ đạc hành lý.\n\tDịch vụ đưa đón sân bay.\n\tDịch vụ giặt là.\n\tHồ bơi.\n\n\nCác cặp đôi và gia đình đặc biệt thích chỗ nghỉ này. Tại đây, mọi sự cố gắng đều nhằm mục đích khiến cho du khách hài lòng. Tất cả phòng nghỉ tại đây đều được trang bị máy điều hòa, truyền hình cáp màn hình phẳng, ấm đun nước, bồn tắm, đồ vệ sinh cá nhân miễn phí và bàn. Với phòng tắm riêng, một số phòng tại resort còn có sân hiên. Trong phòng cũng được bố trí tủ để quần áo.\n\nGiờ check-in là 14:00, giờ check-out là 12:00 ngày kế tiếp.\n",434,1,234
16,707,Huong Giang Hotel Resort & Spa,"51 Lê Lợi, Thành Phố Huế, Thừa Thiên - Huế",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F11002.jpg?generation=1563772830707536&alt=media,16.4719028,107.5947762,4,14:00,12:00,"Khách sạn cao cấp này, nằm trên đường Lê Lợi, nhìn ra quang cảnh của sông Hương xinh đẹp. Với vị trí trung tâm thành phố thuận tiện tới tất cả mọi nơi của thành phố Huế. Xung quanh khách sạn là khu vườn nhiệt đới xanh tươi, bầu không khí uy nghi và thân mật, các phòng hiện đại kết hợp với phong cách trang trí truyền thống của hoàng gia và các cuộc gặp đương triều. Khách sạn có những điểm phục vụ ăn uống độc đáo như nhà hàng Hoàng Gia và Hoa Mai, phục vụ các món ăn dân tộc và quốc tế trong một khung cảnh lãng mạn trên sân thượng. Huong Giang Hotel Resort &amp; Spa ở Huế rất hoàn hảo cho những du khách hàng muốn có vị trí thuận tiện và bầu không khí thanh bình.\n\nĐược thiết kế theo phong cách hiện đại, Huong Giang Hotel Resort &amp; Spa cung cấp những tiện ích và dịch vụ đa dạng:\n- Wifi miễn phí toàn bộ khách sạn.\n- Dịch vụ giặt là.\n- Dịch vụ phòng.\n- Dịch vụ đưa đón.\n- Dịch vụ bán tour.\n- Hồ bơi ngoài trời.\n- Trung tâm Spa &amp; chăm sóc sức khoẻ.\n- Dịch vụ làm đẹp.\n- Nhà hàng phục vụ các món ăn.\n\nResort còn có quầy bar trong khuôn viên, khu vườn, tiện nghi phục vụ doanh nhân và lễ tân 24 giờ, nơi nhân viên nói được 5 thứ tiếng có thể giúp du khách với nhiều dịch vụ như phòng giữ hành lý, dịch vụ trợ giúp đặc biệt, bố trí chương trình tour cũng như dịch vụ đưa/đón sân bay.\n\nKhách sạn cách Chợ Đông Ba 650 m và Chùa Diệu Đế 1 km. Sân bay gần nhất là sân bay Phú Bài, cách đó 14 km.\n\nVới tầm nhìn toàn cảnh ra Sông Hương, nhà hàng Riverside Restaurant phục vụ các món ăn ngon của châu Á và phương Tây. Nhà hàng Hoàng Gia phục vụ các món ăn hoàng gia của Triều Nguyễn trong khi nhà hàng Hoa Mai Restaurant cung cấp nhiều món đặc sản của Việt Nam. Du khách có thể thưởng thức ẩm thực Hàn Quốc tại nhà hàng Dae Jang Geum Restaurant.\n\nĐây là khu vực ở Huế mà khách yêu thích, theo các đánh giá độc lập.\n\n\nGiờ check-in là 14:00 và check-out là 12:00 ngày kế tiếp.\n&nbsp;\n",275,1,27705
17,765,Khách sạn Stay (Stay Hotel),"7 Nguyễn Công Trứ, Thành Phố Huế, Thừa Thiên - Huế",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F335189.jpg?generation=1563772869778317&alt=media,16.47198575,107.5957975,2,14:00,12:00,"Tọa lạc tại Thành phố Huế, Khách sạn Stay là lựa chọn được nhiều du khách yêu thích ,cách thành phố nhộn nhịp khoảng 1km, cách Chợ Đông Ba 2,8 km và Bảo tàng Cổ vật cung đình Huế 2,9 km. Sân bay gần nhất là sân bay Phú Bài, cách khách sạn 15 km. \n\nKhách sạn phục vụ bữa sáng tự chọn hoặc bữa sáng à la carte hoặc du khách có thể tham khảo một số nhà hàng như : Nhà hàng Cung Đình, Nhà hàng An Phước... \n\nMọi phòng nghỉ đều được trang bị tiện nghi chu đáo, cùng các dịch vụ như :\n\n\n\tĐưa/ đón khách sân bay.\n\tDịch vụ Tour.\n\tWifi miễn phí toàn bộ.\n\tDịch vụ giặt là.\n\tLễ tân 24h.\n\tDọn phòng hàng ngày.\n\n\nVới tổng cộng 36 phòng ngủ tùy chọn hạng phòng từ tiêu chuẩn đến phòng Superior hướng sông hay phòng gia đình phù hợp cho du khách có thể dễ dàng chọn lựa. Khách sạn Stay cung cấp chỗ nghỉ với nhà hàng, sảnh khách chung cũng như chỗ đậu xe riêng và xe đạp miễn phí cùng với chất lượng nhân viên chuyên nghiệp và mến khách. \n\nGiờ check-in là 14:00 và check-out là 12:00 ngày kế tiếp.\n\n\n&nbsp;\n",275,1,27718
18,769,Thanh Lich HUE  Hotel,"59 Võ Thị Sáu, Thành Phố Huế, Thừa Thiên - Huế",https://www.googleapis.com/download/storage/v1/b/tourcdn/o/photos%2F3YEFULYHED_%2Ftmp%2Fplaytemp4550074976593242652%2FmultipartBody4972814513424412077asTemporaryFile?generation=1566969939843955&alt=media,16.47035191,107.5959299,3,14:00,12:00,"Thanh Lich&nbsp;HUE Hotel nằm tại trung tâm thành phố Huế, cách Chợ Đông Ba khoảng 800m và cầu Trường Tiền 500m. Sân bay Phú Bài là sân bay gần nhất, cách chỗ nghỉ 30 phút lái xe.\n\nBên trong khách sạn có nhà hàng phục vụ ăn sáng, trưa và tối. Khu vực xung&nbsp;quanh khách sạn có nhiều nhà hàng ẩm thực nổi tiếng như bánh Huế Hàng Me&nbsp;Mẹ, Madam Thu, The Coffee House...\n\nNhằm hỗ trợ cho du khách trong kì nghỉ, khách sạn cung cấp những tiện ích như:\n\n\n\tQuầy lễ tân 24h.\n\tGiữ hành lý.\n\tĐưa đón sân bay.\n\tHồ bơi trong nhà.\n\tPhòng sauna &amp; massage.\n\n\nCác phòng tại đây được bài trí đẹp mắt và sáng sủa. Du khách cũng có thể truy cập Wi-Fi miễn phí trong toàn bộ khuôn viên. Mỗi phòng tại Thanh LichHUE Hotel được trang bị máy lạnh, cửa sổ lớn đón ánh sáng mặt trời trực tiếp, tủ lạnh&nbsp;và truyền hình cáp màn hình phẳng. Phòng đi kèm tiện nghi phòng tắm riêng.\n",275,1,27787
19,953,Khách sạn Thanh Uyên (Thanh Uyen Hotel),"14 Bà Triệu, Thành Phố Huế, Thừa Thiên - Huế",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F298296.jpg?generation=1563772849585618&alt=media,16.46949415,107.598703,2,14:00,12:00,"Khi đến thăm Huế, bạn sẽ cảm thấy như đang ở nhà tại Thanh Uyen Hotel, nơi có chất lượng tuyệt vời và dịch vụ chu đáo. Khách Sạn Thanh Uyên tọa lạc tại trung tâm thành phố Huế – Thành Phố Festival của Việt Nam, Di Sản Văn Hóa của nhân loại. Cách sân bay Phú Bài 14km, Cách Ga xe lửa 2,8km, Cách cách bãi biển Thuận An 12km, Cách cầu Trường Tiền, Cầu Gỗ Lim, Phố đi bộ … khoảng 5- 10 phút đi bộ. Cách sân vận động Tự Do 2 phút đi bộ.\n\nBữa sáng buffet với nhiều món ăn mang đậm Phong Vị Xứ Huế, những món ăn dân dã của người dân bản địa, và trái cây của miền nhiệt đới… sẽ là cơ hội để bạn thưởng thức và trải nghiệm ẩm thực địa phương của Cố Đô vàng son một thời vang bóng.&nbsp;Đặc biệt, du khách có thể thưởng thức ẩm thực địa phương đa dạng và phong phú tại chợ Đông Ba, và các hàng quán, nhà hàng trong khu vực xung quanh.\n\nĐược thiết kế theo phong cách hiện đại, Thanh Uyen Hotel cung cấp những tiện ích và dịch vụ đa dạng:&nbsp;\n\n\n\tXe đưa đón sân bay.\n\t&nbsp;Wi-Fi miễn phí.\n\t&nbsp;Phòng không hút thuốc.\n\t&nbsp;Phòng gia đình.\n\t&nbsp;Chỗ đỗ xe.\n\t&nbsp;Nhà hàng.\n\n\nKhách sạn có 10 tầng với 40 phòng ngủ đầy đủ tiện nghi được trang trí theo phong cách hiện đại với truyền hình vệ tinh, máy điều hòa cá nhân, minibar, bàn viết, bàn trà, wifi miễn phí…Tất cả các phòng đều được trang bị TV màn hình phẳng và tiện nghi pha trà/cà phê. Nước đóng chai được cung cấp miễn phí.&nbsp;Phòng tắm riêng có tiện nghi vòi sen hoặc bồn tắm.&nbsp;Các cặp đôi, gia đình và nhóm bạn bè&nbsp;rất yêu thích địa điểm này.&nbsp;\n\nGiờ check-in là 14:00 và check-out là 12:00.&nbsp;\n",275,1,27647
20,959,Asia Hotel,"số 17 Phạm Ngũ Lão, Thành Phố Huế, Thừa Thiên - Huế",https://www.googleapis.com/download/storage/v1/b/hotel_image/o/logo%2F4%2F52043.jpg?generation=1563772856694939&alt=media,16.46899796,107.594902,4,14:00,12:00,"Asia Hotel&nbsp;nằm dọc theo đường Phạm Ngũ Lão ở thành phố Huế. Chỉ cách ga Huế 1 km,&nbsp;khách sạn còn cách các địa danh nổi tiếng như chùa Báo Quốc, chùa Tu Dam là 2.3 km. Sân bay Phú Bài nằm trong bán kính 13.8 km từ khách sạn.\n\nDu khách có thể thưởng thức các món ăn Việt Nam và Châu Âu tại Nhà hàng La Caramel. Quán High Sky Bar cung cấp đồ uống và có tầm nhìn ra Núi Ngự Bình ngoài ra bên cạch khách sạn cũng còn rất nhiều địa điểm ăn ngon như:&nbsp;1. Chef Burger Hu 34 Vo Thi Sau Phu Hoi Ward (Món ăn: Kiểu Úc Kiểu Mỹ Nhà hàng bít tết quốc tế đồ ăn nhanh). Nhà hàng Jalapeno 38 Phạm Ngũ Lão Phường Phú Hội (Món ăn: Kiểu Mexico, Kiểu Việt, Món kết hợp) Golden Rice 40 Pham Ngu Lao Street (Món ăn: Kiểu Á, kiểu Việt và&nbsp;Món kết hợp),&nbsp;Quán Cơm Bà Thu 45 Võ Thị Sáu (Món ăn: Kiểu Việt)\n\nAsia Hotel&nbsp;mang phong cách hiện đại&nbsp;và&nbsp;cung cấp những dịch vụ đa dạng:\n\n\n\tWifi miễn phí.\n\tDịch vụ cho thuê xe máy/ xe hơi.\n\tDịch vụ báo thức.\n\tDịch vụ Tour.\n\tHồ Bơi.\n\tDịch vụ&nbsp;massage &amp; spa.\n\n\nVới quy mô 86&nbsp;phòng, Mỗi phòng nghỉ đều có&nbsp;máy điều hòa tại đây đều được trang bị TV truyền hình vệ tinh và tủ lạnh mini. Nước đóng chai cũng được cung cấp cho khách. Các phòng có tầm nhìn ra thành phố và Sông Hương.\n\nGiờ check-in là 14:00 và check-out là 12:00 ngày kế tiếp.\n",275,1,27748
21,1087,Khách Sạn Cherish Huế (Cherish Hue Hotel),"57 Bến Nghé, Thành Phố Huế, Thừa Thiên - Huế",https://www.googleapis.com/download/storage/v1/b/tourcdn/o/photos%2FLSL2VZNUZK_%2Ftmp%2Fplaytemp3300947612890550841%2FmultipartBody2830264987205293971asTemporaryFile?generation=1587053101087144&alt=media,16.46563248,107.5948138,4,14:00,12:00,"Tọa lạc giữa trung tâm thành phố Huế, cách sông Hương vài phút đi bộ, Khách sạn Cherish là điểm nối giữa các di sản văn hóa đã được UNESCO công nhận, các không gian du lịch và trải nghiệm sống, cùng những dịch vụ vui chơi, giải trí đô thị.&nbsp;Khách sạn nằm cách trung tâm thành phố 1 km và dễ dàng tiếp cận các địa điểm khác trong thành phố. Cherish Hue Hotel&nbsp;chỉ cách Ga Huế và Sông Hương 10 phút đi bộ. Khách sạn cách Sân bay Quốc tế Phú Bài 20 phút đi taxi.&nbsp;\n\nCherish Hue Hotel có nhà hàng phục vụ hàng loạt các món ăn địa phương ngon của Việt Nam cũng như các món phương Tây nổi tiếng. Dịch vụ phòng 24 giờ được cung cấp và bữa sáng có thể được phục vụ trong phòng theo yêu cầu.&nbsp;Hơn thế nữa, những đầu bếp kinh nghiệm của khách sạn Cherish Huế đã biết chọn lọc chế biến đưa vào thực đơn những món ăn Dân dã, món ăn Cung Đình Huế cũng như nhiều món ăn Âu Á khác làm cho Du khách thõa sức khám phá và tận hưởng.&nbsp;Đặc biệt, du khách có thể thưởng thức ẩm thực địa phương đa dạng và phong phú tại chợ Đông Ba, và các hàng quán, nhà hàng trong khu vực xung quanh.\n\nĐược thiết kế theo phong cách hiện đại, Cherish Hue Hotel cung cấp những tiện ích và dịch vụ đa dạng:&nbsp;\n\n\n\tXe đưa đón sân bay.\n\t&nbsp;Wi-Fi miễn phí.\n\t&nbsp;Phòng không hút thuốc.\n\t&nbsp;Phòng gia đình.\n\t&nbsp;Hồ bơi.\n\t&nbsp;Nhà hàng, quầy bar.\n\tTrung tâm Spa &amp; chăm sóc sức khoẻ.\n\n\nCherish Hue Hotel, 11 tầng với 98 phòng, được thiết kế trang nhã, hiện đại, trang thiết bị tiện nghi, là sự&nbsp; kết hợp hài hòa của đá, gạch và gỗ hương, thể hiện tính hợp lý và tinh tế trong từng chi tiết, tạo ra một không gian thư giãn, riêng tư và thoải mái.&nbsp;Các phòng tại đây rộng rãi, đầy đủ tiện nghi và được trang bị máy lạnh. Tất cả đều có TV màn hình plasma 26 inch, két an toàn cá nhân và khu vực tiếp khách. Phòng tắm riêng đi kèm đồ vệ sinh cá nhân và tiện nghi vòi sen.\n\nGiờ check-in là 14:00 và check-out là 12:00.&nbsp;\n",275,1,27643
